word,shop_num_less_value,total_shop_num,propotion,regional
aided,1,1,1.0,unknown
kickstart,1,1,1.0,unknown
sauasag,1,1,1.0,unknown
monte,1,1,1.0,unknown
nottingham,5,5,1.0,unknown
lauriston,1,1,1.0,unknown
accreditations,1,1,1.0,unknown
clotted,1,1,1.0,unknown
imperiale,1,1,1.0,unknown
cringleford,1,1,1.0,unknown
integrity,1,1,1.0,unknown
whose,1,1,1.0,unknown
caston,1,1,1.0,unknown
aug,1,1,1.0,unknown
burslem,1,1,1.0,unknown
nouget,1,1,1.0,unknown
punjab,1,1,1.0,unknown
swan,1,1,1.0,unknown
herby,1,1,1.0,unknown
moisture,1,1,1.0,unknown
tickle,1,1,1.0,unknown
buddi,1,1,1.0,unknown
regal,1,1,1.0,unknown
burgerwith,1,1,1.0,unknown
merchant,2,2,1.0,unknown
lemondade,1,1,1.0,unknown
risk,1,1,1.0,unknown
chinotto,1,1,1.0,unknown
gourment,1,1,1.0,unknown
broighter,1,1,1.0,unknown
mania,2,2,1.0,unknown
kilkeel,1,1,1.0,unknown
bringing,1,1,1.0,unknown
excited,1,1,1.0,unknown
chapel,1,1,1.0,unknown
cancel,1,1,1.0,unknown
founded,1,1,1.0,unknown
baking,1,1,1.0,unknown
nutrition,1,1,1.0,unknown
harport,1,1,1.0,unknown
integrated,1,1,1.0,unknown
swansea,1,1,1.0,unknown
courgette,1,1,1.0,unknown
greenish,1,1,1.0,unknown
delightfully,1,1,1.0,unknown
harriet,1,1,1.0,unknown
stating,1,1,1.0,unknown
vincenzo,1,1,1.0,unknown
bradfordwho,1,1,1.0,unknown
fudgey,1,1,1.0,unknown
speci,2,2,1.0,unknown
pollock,1,1,1.0,unknown
scorcher,1,1,1.0,unknown
direct,1,1,1.0,unknown
elegant,1,1,1.0,unknown
tortillla,1,1,1.0,unknown
mazaedar,1,1,1.0,unknown
soave,1,1,1.0,unknown
phoned,1,1,1.0,unknown
kent,1,1,1.0,unknown
wouldnt,1,1,1.0,unknown
ain,1,1,1.0,unknown
mogo,1,1,1.0,unknown
sheffield,5,5,1.0,unknown
consisting,1,1,1.0,unknown
sugo,1,1,1.0,unknown
giardenara,1,1,1.0,unknown
jarrow,1,1,1.0,unknown
wrapping,1,1,1.0,unknown
specialise,1,1,1.0,unknown
china,1,1,1.0,unknown
textured,2,2,1.0,unknown
smokie,5,5,1.0,unknown
delle,1,1,1.0,unknown
norway,1,1,1.0,unknown
syrah,1,1,1.0,unknown
ronaldo,1,1,1.0,unknown
kopparberg,2,2,1.0,unknown
caprisosa,1,1,1.0,unknown
somosa,2,2,1.0,unknown
napoletana,1,1,1.0,unknown
chateau,2,2,1.0,unknown
suitable,2,2,1.0,unknown
godfather,1,1,1.0,unknown
tweet,1,1,1.0,unknown
bloomer,1,1,1.0,unknown
arrabbiata,1,1,1.0,unknown
kethcup,1,1,1.0,unknown
verdura,1,1,1.0,unknown
longforgan,1,1,1.0,unknown
xlarge,2,2,1.0,unknown
julia,2,2,1.0,unknown
middlesbrough,1,1,1.0,unknown
psomaki,1,1,1.0,unknown
soybean,1,1,1.0,unknown
pescatori,1,1,1.0,unknown
nine,2,2,1.0,unknown
blueberri,1,1,1.0,unknown
bronze,1,1,1.0,unknown
affordable,1,1,1.0,unknown
dumplings,1,1,1.0,unknown
program,1,1,1.0,unknown
marfleet,1,1,1.0,unknown
indiano,2,2,1.0,unknown
kabano,1,1,1.0,unknown
indiana,3,3,1.0,unknown
preserved,1,1,1.0,unknown
beyond,1,1,1.0,unknown
mush,1,1,1.0,unknown
moir,1,1,1.0,unknown
successful,1,1,1.0,unknown
giovanni,1,1,1.0,unknown
traceable,1,1,1.0,unknown
croquette,2,2,1.0,unknown
yahoo,1,1,1.0,unknown
melba,2,2,1.0,unknown
miravigna,1,1,1.0,unknown
frenzy,1,1,1.0,unknown
skittl,1,1,1.0,unknown
tweed,2,2,1.0,unknown
abundance,1,1,1.0,unknown
sorrentina,1,1,1.0,unknown
room,1,1,1.0,unknown
salsiccia,1,1,1.0,unknown
ewing,1,1,1.0,unknown
unfortunately,1,1,1.0,unknown
spec,1,1,1.0,unknown
sweeter,1,1,1.0,unknown
bramley,1,1,1.0,unknown
carmen,2,2,1.0,unknown
pastiesaveloysausage,1,1,1.0,unknown
beautifully,1,1,1.0,unknown
micky,1,1,1.0,unknown
carlsburg,1,1,1.0,unknown
crouton,1,1,1.0,unknown
dew,1,1,1.0,unknown
caution,1,1,1.0,unknown
appointment,1,1,1.0,unknown
cottingley,1,1,1.0,unknown
anything,1,1,1.0,unknown
cacciatora,1,1,1.0,unknown
beansprouy,1,1,1.0,unknown
guarantee,1,1,1.0,unknown
pardasi,1,1,1.0,unknown
polio,1,1,1.0,unknown
straightforward,1,1,1.0,unknown
enu,1,1,1.0,unknown
friery,2,2,1.0,unknown
decante,2,2,1.0,unknown
nazma,1,1,1.0,unknown
enquire,1,1,1.0,unknown
trusted,1,1,1.0,unknown
hop,2,2,1.0,unknown
answer,1,1,1.0,unknown
yum,2,2,1.0,unknown
supperett,1,1,1.0,unknown
ribeena,1,1,1.0,unknown
lam,1,1,1.0,unknown
faq,1,1,1.0,unknown
sussex,1,1,1.0,unknown
cuisine,1,1,1.0,unknown
mess,2,2,1.0,unknown
loyalty,2,2,1.0,unknown
lab,1,1,1.0,unknown
cannelloni,1,1,1.0,unknown
arrapiata,1,1,1.0,unknown
composter,1,1,1.0,unknown
alwayvnice,1,1,1.0,unknown
sparkler,1,1,1.0,unknown
beaute,1,1,1.0,unknown
delicaci,1,1,1.0,unknown
ilkley,1,1,1.0,unknown
manter,1,1,1.0,unknown
shirt,1,1,1.0,unknown
retail,1,1,1.0,unknown
chandos,1,1,1.0,unknown
third,1,1,1.0,unknown
manic,1,1,1.0,unknown
molluscs,1,1,1.0,unknown
birchington,1,1,1.0,unknown
appreciate,1,1,1.0,unknown
complexity,1,1,1.0,unknown
ultimate,1,1,1.0,unknown
tantalizing,1,1,1.0,unknown
veggi,1,1,1.0,unknown
origin,1,1,1.0,unknown
fife,1,1,1.0,unknown
office,1,1,1.0,unknown
welcomed,1,1,1.0,unknown
consent,1,1,1.0,unknown
appletizer,1,1,1.0,unknown
popadom,1,1,1.0,unknown
krombacher,1,1,1.0,unknown
limoncetta,1,1,1.0,unknown
helena,1,1,1.0,unknown
responsive,1,1,1.0,unknown
chipppy,1,1,1.0,unknown
doncaster,1,1,1.0,unknown
exchange,1,1,1.0,unknown
cante,1,1,1.0,unknown
vento,2,2,1.0,unknown
fit,1,1,1.0,unknown
savori,1,1,1.0,unknown
michele,1,1,1.0,unknown
avocado,2,2,1.0,unknown
expectations,1,1,1.0,unknown
chapatis,1,1,1.0,unknown
somewhat,1,1,1.0,unknown
decaffeinated,1,1,1.0,unknown
croquet,1,1,1.0,unknown
admirable,1,1,1.0,unknown
strength,1,1,1.0,unknown
proscco,2,2,1.0,unknown
pleasurable,1,1,1.0,unknown
spotless,1,1,1.0,unknown
hawthorn,1,1,1.0,unknown
gaelic,1,1,1.0,unknown
municipality,1,1,1.0,unknown
celiac,1,1,1.0,unknown
hashbrown,1,1,1.0,unknown
break,2,2,1.0,unknown
band,1,1,1.0,unknown
thaulero,1,1,1.0,unknown
bream,3,3,1.0,unknown
jolliffe,1,1,1.0,unknown
glazed,3,3,1.0,unknown
pinkish,1,1,1.0,unknown
silver,2,2,1.0,unknown
bank,1,1,1.0,unknown
gouj,1,1,1.0,unknown
botanic,1,1,1.0,unknown
adana,1,1,1.0,unknown
alex,1,1,1.0,unknown
thyme,1,1,1.0,unknown
veneger,2,2,1.0,unknown
reasonably,1,1,1.0,unknown
langoustine,1,1,1.0,unknown
estimated,1,1,1.0,unknown
antrim,1,1,1.0,unknown
toffe,1,1,1.0,unknown
ony,1,1,1.0,unknown
anastasia,1,1,1.0,unknown
victory,1,1,1.0,unknown
went,2,2,1.0,unknown
bolonese,1,1,1.0,unknown
rosemary,1,1,1.0,unknown
lifted,1,1,1.0,unknown
diggidy,1,1,1.0,unknown
laboratori,1,1,1.0,unknown
diane,1,1,1.0,unknown
though,2,2,1.0,unknown
turnip,1,1,1.0,unknown
sunniside,1,1,1.0,unknown
kohenoor,1,1,1.0,unknown
whit,1,1,1.0,unknown
extract,1,1,1.0,unknown
fatty,1,1,1.0,unknown
goo,1,1,1.0,unknown
chap,1,1,1.0,unknown
driving,1,1,1.0,unknown
trentham,1,1,1.0,unknown
god,1,1,1.0,unknown
crucial,1,1,1.0,unknown
rodeo,3,3,1.0,unknown
horsforth,1,1,1.0,unknown
george,1,1,1.0,unknown
heavenly,1,1,1.0,unknown
palak,1,1,1.0,unknown
gamberetti,1,1,1.0,unknown
sma,1,1,1.0,unknown
foundation,1,1,1.0,unknown
clarence,1,1,1.0,unknown
ayr,1,1,1.0,unknown
harry,1,1,1.0,unknown
management,2,2,1.0,unknown
poppy,1,1,1.0,unknown
grapey,1,1,1.0,unknown
uncooked,1,1,1.0,unknown
carbohydrate,1,1,1.0,unknown
lothian,2,2,1.0,unknown
itsabigcatch,1,1,1.0,unknown
filter,1,1,1.0,unknown
brushchetta,1,1,1.0,unknown
ish,1,1,1.0,unknown
speedy,1,1,1.0,unknown
isn,1,1,1.0,unknown
onto,1,1,1.0,unknown
gloucester,1,1,1.0,unknown
already,2,2,1.0,unknown
tilapia,1,1,1.0,unknown
shopper,1,1,1.0,unknown
grade,1,1,1.0,unknown
wasp,1,1,1.0,unknown
fishwith,1,1,1.0,unknown
hearing,1,1,1.0,unknown
sponsoring,1,1,1.0,unknown
another,3,3,1.0,unknown
sandgate,2,2,1.0,unknown
loaded,1,1,1.0,unknown
elderflower,3,3,1.0,unknown
ten,1,1,1.0,unknown
gooseberry,3,3,1.0,unknown
brgr,2,2,1.0,unknown
kinder,3,3,1.0,unknown
gut,1,1,1.0,unknown
master,2,2,1.0,unknown
tonja,1,1,1.0,unknown
gabriel,1,1,1.0,unknown
flamethrower,1,1,1.0,unknown
tripple,1,1,1.0,unknown
kiwi,1,1,1.0,unknown
nibbl,1,1,1.0,unknown
licious,1,1,1.0,unknown
collapse,3,3,1.0,unknown
glengettie,1,1,1.0,unknown
arancia,1,1,1.0,unknown
signup,1,1,1.0,unknown
pimms,1,1,1.0,unknown
promise,2,2,1.0,unknown
goonline,1,1,1.0,unknown
lowes,2,2,1.0,unknown
western,2,2,1.0,unknown
cereal,1,1,1.0,unknown
dimasoft,1,1,1.0,unknown
praline,1,1,1.0,unknown
brushed,1,1,1.0,unknown
langoustin,1,1,1.0,unknown
tex,2,2,1.0,unknown
trek,1,1,1.0,unknown
haddockhussplaicecodskatescampiroefishcake,1,1,1.0,unknown
target,1,1,1.0,unknown
hike,1,1,1.0,unknown
bindi,1,1,1.0,unknown
enabled,2,2,1.0,unknown
medley,1,1,1.0,unknown
preparation,5,5,1.0,unknown
infoboard,1,1,1.0,unknown
didn,1,1,1.0,unknown
fabulous,1,1,1.0,unknown
ancora,1,1,1.0,unknown
feeling,3,3,1.0,unknown
perilla,1,1,1.0,unknown
supplement,1,1,1.0,unknown
beastly,1,1,1.0,unknown
sidwell,1,1,1.0,unknown
exploring,1,1,1.0,unknown
quench,1,1,1.0,unknown
boston,1,1,1.0,unknown
marnier,1,1,1.0,unknown
mine,1,1,1.0,unknown
ciroc,1,1,1.0,unknown
manner,1,1,1.0,unknown
hotdog,1,1,1.0,unknown
seen,1,1,1.0,unknown
tyskie,1,1,1.0,unknown
brighton,2,2,1.0,unknown
relatively,1,1,1.0,unknown
allergenic,1,1,1.0,unknown
genuine,1,1,1.0,unknown
rizza,1,1,1.0,unknown
ypu,1,1,1.0,unknown
harper,1,1,1.0,unknown
maxs,1,1,1.0,unknown
responsible,1,1,1.0,unknown
corbie,1,1,1.0,unknown
bengal,1,1,1.0,unknown
bulldog,1,1,1.0,unknown
client,1,1,1.0,unknown
wedchoose,1,1,1.0,unknown
perlage,1,1,1.0,unknown
davidson,1,1,1.0,unknown
pupled,1,1,1.0,unknown
philadelphia,1,1,1.0,unknown
classy,1,1,1.0,unknown
mother,1,1,1.0,unknown
victoria,1,1,1.0,unknown
kelly,1,1,1.0,unknown
couscous,1,1,1.0,unknown
puttanesca,1,1,1.0,unknown
subtotal,2,2,1.0,unknown
jean,1,1,1.0,unknown
grave,1,1,1.0,unknown
wispa,2,2,1.0,unknown
observation,1,1,1.0,unknown
coppa,1,1,1.0,unknown
grove,1,1,1.0,unknown
cps,2,2,1.0,unknown
curie,1,1,1.0,unknown
tech,1,1,1.0,unknown
chris,1,1,1.0,unknown
lombard,1,1,1.0,unknown
reserva,2,2,1.0,unknown
lpc,1,1,1.0,unknown
section,1,1,1.0,unknown
came,1,1,1.0,unknown
reserve,1,1,1.0,unknown
steakette,4,4,1.0,unknown
nee,1,1,1.0,unknown
bomb,1,1,1.0,unknown
hunger,1,1,1.0,unknown
his,1,1,1.0,unknown
visitor,1,1,1.0,unknown
achaar,1,1,1.0,unknown
sage,2,2,1.0,unknown
cous,1,1,1.0,unknown
anniversary,1,1,1.0,unknown
ocd,1,1,1.0,unknown
sui,3,3,1.0,unknown
porrelli,3,3,1.0,unknown
trimmings,1,1,1.0,unknown
arrive,1,1,1.0,unknown
pmfri,1,1,1.0,unknown
hendrick,1,1,1.0,unknown
absolut,1,1,1.0,unknown
busy,1,1,1.0,unknown
layout,1,1,1.0,unknown
shellfish,2,2,1.0,unknown
louise,1,1,1.0,unknown
tamarind,1,1,1.0,unknown
pralin,2,2,1.0,unknown
refreshment,1,1,1.0,unknown
institution,1,1,1.0,unknown
belfastbt,1,1,1.0,unknown
deepest,1,1,1.0,unknown
oct,1,1,1.0,unknown
eal,1,1,1.0,unknown
morton,1,1,1.0,unknown
crisps,1,1,1.0,unknown
tatti,2,2,1.0,unknown
loved,1,1,1.0,unknown
wkd,1,1,1.0,unknown
preferred,2,2,1.0,unknown
appetizer,1,1,1.0,unknown
pocket,1,1,1.0,unknown
mapo,1,1,1.0,unknown
joven,1,1,1.0,unknown
despite,2,2,1.0,unknown
report,1,1,1.0,unknown
comply,1,1,1.0,unknown
gluton,1,1,1.0,unknown
bradford,2,2,1.0,unknown
ravenswood,1,1,1.0,unknown
ebbw,1,1,1.0,unknown
scotia,1,1,1.0,unknown
dipping,3,3,1.0,unknown
scrumptious,2,2,1.0,unknown
valid,3,3,1.0,unknown
vernaiolo,1,1,1.0,unknown
fair,1,1,1.0,unknown
beaten,1,1,1.0,unknown
ganache,1,1,1.0,unknown
preston,1,1,1.0,unknown
mariners,1,1,1.0,unknown
fajta,1,1,1.0,unknown
result,1,1,1.0,unknown
fragranc,1,1,1.0,unknown
clem,1,1,1.0,unknown
taiwan,1,1,1.0,unknown
pete,2,2,1.0,unknown
goujonscod,1,1,1.0,unknown
tile,1,1,1.0,unknown
vegie,1,1,1.0,unknown
february,1,1,1.0,unknown
temptation,2,2,1.0,unknown
artificial,1,1,1.0,unknown
benshaw,1,1,1.0,unknown
grandmother,1,1,1.0,unknown
figur,1,1,1.0,unknown
hopefully,1,1,1.0,unknown
pirata,1,1,1.0,unknown
timber,1,1,1.0,unknown
chili,2,2,1.0,unknown
glasgow,7,7,1.0,unknown
involved,2,2,1.0,unknown
warrior,1,1,1.0,unknown
holand,1,1,1.0,unknown
omg,1,1,1.0,unknown
fingerswith,1,1,1.0,unknown
nationwide,1,1,1.0,unknown
adding,1,1,1.0,unknown
springroll,1,1,1.0,unknown
falmouth,3,3,1.0,unknown
happyhillock,1,1,1.0,unknown
camomile,1,1,1.0,unknown
coronation,2,2,1.0,unknown
lipsmacking,1,1,1.0,unknown
aquarium,1,1,1.0,unknown
innis,1,1,1.0,unknown
dedication,1,1,1.0,unknown
formaggi,1,1,1.0,unknown
shelfish,1,1,1.0,unknown
stockport,1,1,1.0,unknown
summerfruit,1,1,1.0,unknown
received,1,1,1.0,unknown
climate,1,1,1.0,unknown
mariner,1,1,1.0,unknown
swanton,1,1,1.0,unknown
yanke,1,1,1.0,unknown
coy,1,1,1.0,unknown
country,2,2,1.0,unknown
pollokshaw,1,1,1.0,unknown
jelly,1,1,1.0,unknown
deeper,1,1,1.0,unknown
una,1,1,1.0,unknown
cob,13,13,1.0,unknown
glenmorangie,1,1,1.0,unknown
faces,1,1,1.0,unknown
bramhope,1,1,1.0,unknown
login,1,1,1.0,unknown
sacchetto,2,2,1.0,unknown
exemplary,1,1,1.0,unknown
gairloch,1,1,1.0,unknown
garnishing,1,1,1.0,unknown
mamonie,1,1,1.0,unknown
loader,1,1,1.0,unknown
blending,1,1,1.0,unknown
tony,2,2,1.0,unknown
cakepea,1,1,1.0,unknown
pontypool,1,1,1.0,unknown
cliquot,1,1,1.0,unknown
tint,1,1,1.0,unknown
cleanest,1,1,1.0,unknown
basis,1,1,1.0,unknown
shippos,2,2,1.0,unknown
westgate,2,2,1.0,unknown
gavi,2,2,1.0,unknown
refurbished,1,1,1.0,unknown
sauburger,1,1,1.0,unknown
basic,1,1,1.0,unknown
curried,2,2,1.0,unknown
tallest,1,1,1.0,unknown
warmth,1,1,1.0,unknown
gladly,1,1,1.0,unknown
buttys,1,1,1.0,unknown
obtained,2,2,1.0,unknown
premier,1,1,1.0,unknown
donski,1,1,1.0,unknown
caterina,1,1,1.0,unknown
chkn,2,2,1.0,unknown
xxx,1,1,1.0,unknown
bardsley,1,1,1.0,unknown
lift,2,2,1.0,unknown
peyrassol,1,1,1.0,unknown
spritz,1,1,1.0,unknown
remy,1,1,1.0,unknown
scotsman,1,1,1.0,unknown
regularly,1,1,1.0,unknown
kingfisher,1,1,1.0,unknown
easter,1,1,1.0,unknown
campagnola,2,2,1.0,unknown
kentucky,2,2,1.0,unknown
calcium,1,1,1.0,unknown
near,1,1,1.0,unknown
miniature,1,1,1.0,unknown
fragolini,1,1,1.0,unknown
piquant,1,1,1.0,unknown
balance,1,1,1.0,unknown
kidz,1,1,1.0,unknown
della,2,2,1.0,unknown
breaky,1,1,1.0,unknown
cane,1,1,1.0,unknown
suppersteakette,1,1,1.0,unknown
hunan,1,1,1.0,unknown
bio,1,1,1.0,unknown
commuters,1,1,1.0,unknown
mouss,1,1,1.0,unknown
torpoint,1,1,1.0,unknown
lollypop,1,1,1.0,unknown
matter,1,1,1.0,unknown
keba,1,1,1.0,unknown
cant,1,1,1.0,unknown
exterior,1,1,1.0,unknown
powerade,2,2,1.0,unknown
alsohake,1,1,1.0,unknown
cerasuolo,1,1,1.0,unknown
shami,2,2,1.0,unknown
amended,1,1,1.0,unknown
grown,1,1,1.0,unknown
containing,2,2,1.0,unknown
wallsend,1,1,1.0,unknown
caffe,1,1,1.0,unknown
ouch,1,1,1.0,unknown
wheel,1,1,1.0,unknown
elli,2,2,1.0,unknown
welsh,4,4,1.0,unknown
phall,1,1,1.0,unknown
norwegian,2,2,1.0,unknown
warden,1,1,1.0,unknown
garlik,1,1,1.0,unknown
wasn,1,1,1.0,unknown
kept,1,1,1.0,unknown
lucas,1,1,1.0,unknown
possibly,3,3,1.0,unknown
pecan,1,1,1.0,unknown
charlie,1,1,1.0,unknown
neptune,1,1,1.0,unknown
domgarten,1,1,1.0,unknown
efficient,1,1,1.0,unknown
mamma,2,2,1.0,unknown
katlama,1,1,1.0,unknown
left,3,3,1.0,unknown
peezy,1,1,1.0,unknown
achari,2,2,1.0,unknown
departed,1,1,1.0,unknown
bensham,1,1,1.0,unknown
photo,4,4,1.0,unknown
laptop,1,1,1.0,unknown
starting,1,1,1.0,unknown
cumbria,2,2,1.0,unknown
birmingham,7,7,1.0,unknown
spread,1,1,1.0,unknown
integer,1,1,1.0,unknown
clarkston,1,1,1.0,unknown
yet,3,3,1.0,unknown
languag,1,1,1.0,unknown
seared,1,1,1.0,unknown
khorasan,1,1,1.0,unknown
belfast,4,4,1.0,unknown
ease,1,1,1.0,unknown
balfield,1,1,1.0,unknown
countrys,1,1,1.0,unknown
prestonpan,1,1,1.0,unknown
collections,2,2,1.0,unknown
whatsapp,2,2,1.0,unknown
opt,1,1,1.0,unknown
aubergine,3,3,1.0,unknown
romano,1,1,1.0,unknown
boxed,1,1,1.0,unknown
appreciated,1,1,1.0,unknown
measur,1,1,1.0,unknown
huna,1,1,1.0,unknown
dewhurst,1,1,1.0,unknown
milkybar,1,1,1.0,unknown
fusion,1,1,1.0,unknown
kalamari,1,1,1.0,unknown
background,1,1,1.0,unknown
newcastle,4,4,1.0,unknown
alderman,1,1,1.0,unknown
apart,1,1,1.0,unknown
brought,1,1,1.0,unknown
chicek,1,1,1.0,unknown
scan,2,2,1.0,unknown
semi,2,2,1.0,unknown
cooler,1,1,1.0,unknown
seaside,2,2,1.0,unknown
orlando,1,1,1.0,unknown
vip,1,1,1.0,unknown
macie,1,1,1.0,unknown
theyre,1,1,1.0,unknown
officer,1,1,1.0,unknown
meringue,1,1,1.0,unknown
lorne,1,1,1.0,unknown
www,1,1,1.0,unknown
icecream,1,1,1.0,unknown
tastebud,1,1,1.0,unknown
dead,1,1,1.0,unknown
caledonian,1,1,1.0,unknown
dromara,1,1,1.0,unknown
pancho,1,1,1.0,unknown
multiple,1,1,1.0,unknown
jalapino,1,1,1.0,unknown
chasni,2,2,1.0,unknown
philly,1,1,1.0,unknown
masaledar,1,1,1.0,unknown
massala,4,4,1.0,unknown
okra,2,2,1.0,unknown
nentara,1,1,1.0,unknown
tempt,1,1,1.0,unknown
booking,1,1,1.0,unknown
donna,1,1,1.0,unknown
core,1,1,1.0,unknown
annan,1,1,1.0,unknown
dolci,1,1,1.0,unknown
marketing,1,1,1.0,unknown
burn,1,1,1.0,unknown
carpicciosa,1,1,1.0,unknown
buffet,1,1,1.0,unknown
franciacorta,1,1,1.0,unknown
vitazade,2,2,1.0,unknown
post,4,4,1.0,unknown
rotherham,1,1,1.0,unknown
garnished,2,2,1.0,unknown
obj,1,1,1.0,unknown
bobbersmill,1,1,1.0,unknown
inedible,1,1,1.0,unknown
loafie,1,1,1.0,unknown
steakett,1,1,1.0,unknown
sidoli,1,1,1.0,unknown
carterdesignsleeds,1,1,1.0,unknown
porelli,1,1,1.0,unknown
hannahstown,1,1,1.0,unknown
tannic,1,1,1.0,unknown
improvement,1,1,1.0,unknown
azzurro,1,1,1.0,unknown
flatbread,1,1,1.0,unknown
destination,1,1,1.0,unknown
stornoway,1,1,1.0,unknown
griddled,1,1,1.0,unknown
burgerbubble,1,1,1.0,unknown
float,1,1,1.0,unknown
sol,1,1,1.0,unknown
lay,1,1,1.0,unknown
son,1,1,1.0,unknown
loin,1,1,1.0,unknown
greenland,2,2,1.0,unknown
donated,1,1,1.0,unknown
coastal,1,1,1.0,unknown
refined,1,1,1.0,unknown
blogreel,1,1,1.0,unknown
pooris,1,1,1.0,unknown
particularly,1,1,1.0,unknown
southwick,1,1,1.0,unknown
pilsner,1,1,1.0,unknown
amazingly,1,1,1.0,unknown
cantilevered,1,1,1.0,unknown
avail,1,1,1.0,unknown
accordingly,1,1,1.0,unknown
wordpress,1,1,1.0,unknown
kansas,1,1,1.0,unknown
kumala,1,1,1.0,unknown
mintwala,1,1,1.0,unknown
rumney,1,1,1.0,unknown
crown,1,1,1.0,unknown
artichoke,1,1,1.0,unknown
ford,1,1,1.0,unknown
berg,1,1,1.0,unknown
powerfully,1,1,1.0,unknown
bengali,1,1,1.0,unknown
heap,1,1,1.0,unknown
beech,1,1,1.0,unknown
sustained,1,1,1.0,unknown
tasmania,1,1,1.0,unknown
january,1,1,1.0,unknown
tinto,1,1,1.0,unknown
muirhead,1,1,1.0,unknown
array,1,1,1.0,unknown
inside,1,1,1.0,unknown
maximum,1,1,1.0,unknown
____________,1,1,1.0,unknown
plymouth,1,1,1.0,unknown
marmalade,1,1,1.0,unknown
adore,1,1,1.0,unknown
sapphire,1,1,1.0,unknown
dhillon,1,1,1.0,unknown
supa,1,1,1.0,unknown
zodiac,1,1,1.0,unknown
daddy,1,1,1.0,unknown
average,2,2,1.0,unknown
feet,1,1,1.0,unknown
tonne,1,1,1.0,unknown
trio,1,1,1.0,unknown
flavoursome,1,1,1.0,unknown
zeno,2,2,1.0,unknown
inclusive,3,3,1.0,unknown
tonno,3,3,1.0,unknown
twenty,1,1,1.0,unknown
muscular,1,1,1.0,unknown
underbelly,1,1,1.0,unknown
striving,1,1,1.0,unknown
hame,1,1,1.0,unknown
expertise,1,1,1.0,unknown
cwmbran,1,1,1.0,unknown
fashioned,1,1,1.0,unknown
kho,1,1,1.0,unknown
ship,2,2,1.0,unknown
chablis,1,1,1.0,unknown
remembrance,1,1,1.0,unknown
miso,1,1,1.0,unknown
supporters,1,1,1.0,unknown
clasic,1,1,1.0,unknown
dying,1,1,1.0,unknown
roly,2,2,1.0,unknown
sheesh,2,2,1.0,unknown
stake,1,1,1.0,unknown
leed,7,7,1.0,unknown
drnk,2,2,1.0,unknown
smithy,1,1,1.0,unknown
jone,1,1,1.0,unknown
southchurch,1,1,1.0,unknown
smell,1,1,1.0,unknown
arrabiatta,1,1,1.0,unknown
reggae,1,1,1.0,unknown
berrsagliera,1,1,1.0,unknown
intend,1,1,1.0,unknown
practice,1,1,1.0,unknown
asterisk,1,1,1.0,unknown
miscellaneous,1,1,1.0,unknown
derry,1,1,1.0,unknown
walton,2,2,1.0,unknown
eden@virgin,1,1,1.0,unknown
maureen,1,1,1.0,unknown
miranda,1,1,1.0,unknown
poured,1,1,1.0,unknown
hygienic,1,1,1.0,unknown
fsa,1,1,1.0,unknown
dulce,1,1,1.0,unknown
mildly,1,1,1.0,unknown
allright,1,1,1.0,unknown
marathon,1,1,1.0,unknown
pieminister,1,1,1.0,unknown
fantis,1,1,1.0,unknown
bottom,1,1,1.0,unknown
guiseley,1,1,1.0,unknown
loyal,1,1,1.0,unknown
chicknbeef,1,1,1.0,unknown
serious,1,1,1.0,unknown
elegantnot,1,1,1.0,unknown
pizzaucoventry,1,1,1.0,unknown
chain,1,1,1.0,unknown
switched,1,1,1.0,unknown
skip,1,1,1.0,unknown
global,1,1,1.0,unknown
alternatives,2,2,1.0,unknown
laura,1,1,1.0,unknown
crocodile,1,1,1.0,unknown
wholewheat,1,1,1.0,unknown
padrino,1,1,1.0,unknown
leche,2,2,1.0,unknown
hoagi,1,1,1.0,unknown
row,1,1,1.0,unknown
poori,1,1,1.0,unknown
chargilled,2,2,1.0,unknown
certainly,1,1,1.0,unknown
kingfishernq,1,1,1.0,unknown
zone,1,1,1.0,unknown
producing,1,1,1.0,unknown
technique,1,1,1.0,unknown
substitut,1,1,1.0,unknown
rollcurry,1,1,1.0,unknown
melon,2,2,1.0,unknown
chequ,1,1,1.0,unknown
winemaking,1,1,1.0,unknown
henderson,1,1,1.0,unknown
sourc,1,1,1.0,unknown
federation,1,1,1.0,unknown
jerk,3,3,1.0,unknown
yeast,1,1,1.0,unknown
zinfendel,1,1,1.0,unknown
grilling,1,1,1.0,unknown
flora,1,1,1.0,unknown
advised,2,2,1.0,unknown
cook,2,2,1.0,unknown
word,2,2,1.0,unknown
trouble,1,1,1.0,unknown
cheeese,1,1,1.0,unknown
exact,1,1,1.0,unknown
minute,1,1,1.0,unknown
margarita,1,1,1.0,unknown
dil,1,1,1.0,unknown
dim,2,2,1.0,unknown
percent,1,1,1.0,unknown
impressive,1,1,1.0,unknown
forno,3,3,1.0,unknown
jamie,1,1,1.0,unknown
kamut,1,1,1.0,unknown
brother,1,1,1.0,unknown
gosforth,1,1,1.0,unknown
fishcotheque,1,1,1.0,unknown
mirchi,1,1,1.0,unknown
farrel,1,1,1.0,unknown
scaollp,1,1,1.0,unknown
says,1,1,1.0,unknown
villa,1,1,1.0,unknown
creatur,1,1,1.0,unknown
rouge,1,1,1.0,unknown
discover,1,1,1.0,unknown
cost,1,1,1.0,unknown
trent,4,4,1.0,unknown
pmm,1,1,1.0,unknown
cosy,1,1,1.0,unknown
