id,word,coordination
221,bacon,"54.89228,-2.93206"
222,bacon,"54.89228,-2.93206"
222,bacon,"54.89228,-2.93206"
222,bacon,"54.89228,-2.93206"
222,bacon,"54.89228,-2.93206"
222,bacon,"54.89228,-2.93206"
223,bacon,"54.89228,-2.93206"
223,bacon,"54.89228,-2.93206"
172,bacon,"54.97328,-1.61396"
172,bacon,"54.97328,-1.61396"
172,bacon,"54.97328,-1.61396"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
198,bacon,"55.07216,-3.60218"
200,bacon,"55.07216,-3.60218"
27,bacon,"55.86515,-4.25763"
28,bacon,"55.86515,-4.25763"
30,bacon,"55.86515,-4.25763"
33,bacon,"55.86515,-4.25763"
36,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
37,bacon,"55.86515,-4.25763"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
87,bacon,"55.95206,-3.19648"
91,bacon,"55.95206,-3.19648"
91,bacon,"55.95206,-3.19648"
91,bacon,"55.95206,-3.19648"
93,bacon,"55.95206,-3.19648"
93,bacon,"55.95206,-3.19648"
93,bacon,"55.95206,-3.19648"
93,bacon,"55.95206,-3.19648"
94,bacon,"55.95206,-3.19648"
94,bacon,"55.95206,-3.19648"
94,bacon,"55.95206,-3.19648"
189,bacon,"57.14369,-2.09814"
185,baconnaise sauce,"50.83333,0.13333"
163,bacons,"54.58333,-5.93333"
8,bag box,"51.51279,-0.09184"
182,bag,"50.83333,0.13333"
203,bag,"54.57309,-1.23258"
203,bag,"54.57309,-1.23258"
204,bag,"54.57309,-1.23258"
208,bag,"54.77560,-1.58374"
209,bag,"54.77560,-1.58374"
209,bag,"54.77560,-1.58374"
29,bag,"55.86515,-4.25763"
29,bag,"55.86515,-4.25763"
29,bag,"55.86515,-4.25763"
30,bag,"55.86515,-4.25763"
162,bagel,"54.58333,-5.93333"
29,bags,"55.86515,-4.25763"
143,baguette coleslaw,"52.9536,-1.15047"
49,baguette,"53.79648,-1.54785"
49,baguette,"53.79648,-1.54785"
49,baguette,"53.79648,-1.54785"
49,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
51,baguette,"53.79648,-1.54785"
157,baguette,"54.58333,-5.93333"
33,baguette,"55.86515,-4.25763"
87,baguette,"55.95206,-3.19648"
87,baguette,"55.95206,-3.19648"
87,baguette,"55.95206,-3.19648"
20,baguettes,"52.48142,-1.89983"
49,baguettes,"53.79648,-1.54785"
157,baguettes,"54.58333,-5.93333"
198,baguettes,"55.07216,-3.60218"
198,baguettes,"55.07216,-3.60218"
33,baguettes,"55.86515,-4.25763"
229,baileys coffee,"51.48,-3.18"
87,baileys cream,"55.95206,-3.19648"
229,baileys,"51.48,-3.18"
229,bake,"51.48,-3.18"
229,bake,"51.48,-3.18"
180,bake,"54.90465,-1.38222"
175,bake,"54.97328,-1.61396"
175,bake,"54.97328,-1.61396"
182,baker st,"50.83333,0.13333"
222,bakes,"54.89228,-2.93206"
6,balance,"51.51279,-0.09184"
6,balance,"51.51279,-0.09184"
6,balance,"51.51279,-0.09184"
18,bali,"52.48142,-1.89983"
18,bali,"52.48142,-1.89983"
18,bali,"52.48142,-1.89983"
33,ball meal,"55.86515,-4.25763"
84,ballifield,"53.38297,-1.4659"
236,balls,"50.71936,-3.53271"
237,balls,"52.20765,0.13200"
63,balls,"53.41058,-2.97794"
195,balti korma,"56.46913,-2.97489"
195,balti sauce,"56.46913,-2.97489"
113,balti,"52.6386,-1.13169"
236,bamboo shoots,"50.71936,-3.53271"
236,bamboo shoots,"50.71936,-3.53271"
236,bamboo shoots,"50.71936,-3.53271"
236,bamboo shoots,"50.71936,-3.53271"
236,bamboo shoots,"50.71936,-3.53271"
237,bamboo shoots,"52.20765,0.13200"
237,bamboo shoots,"52.20765,0.13200"
237,bamboo shoots,"52.20765,0.13200"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
60,bamboo shoots,"53.41058,-2.97794"
224,bamboo shoots,"54.89228,-2.93206"
224,bamboo shoots,"54.89228,-2.93206"
224,bamboo shoots,"54.89228,-2.93206"
224,bamboo shoots,"54.89228,-2.93206"
224,bamboo shoots,"54.89228,-2.93206"
61,bamboo water chestnut,"53.41058,-2.97794"
236,bamboo,"50.71936,-3.53271"
60,bamboo,"53.41058,-2.97794"
233,banana boat,"50.15201,-5.06654"
233,banana chocolate,"50.15201,-5.06654"
133,banana chocolate,"52.40656,-1.51217"
194,banana fritter pc,"56.46913,-2.97489"
237,banana fritter,"52.20765,0.13200"
107,banana fritter,"52.6386,-1.13169"
98,banana fritter,"55.95206,-3.19648"
61,banana fritters,"53.41058,-2.97794"
61,banana fritters,"53.41058,-2.97794"
98,banana fritters,"55.95206,-3.19648"
234,banana ice cream chocolate sauce cream,"50.15201,-5.06654"
46,banana ice cream,"53.79648,-1.54785"
220,banana milk,"54.32822,-2.74565"
139,banana milkshake,"52.9536,-1.15047"
221,banana yazoo milkshake,"54.89228,-2.93206"
98,banana yazoo,"55.95206,-3.19648"
234,banana,"50.15201,-5.06654"
234,banana,"50.15201,-5.06654"
231,banana,"50.37771,-4.14082"
231,banana,"50.37771,-4.14082"
235,banana,"50.71936,-3.53271"
235,banana,"50.71936,-3.53271"
236,banana,"50.71936,-3.53271"
104,banana,"51.48,-3.18"
11,banana,"51.51279,-0.09184"
238,banana,"52.20765,0.13200"
133,banana,"52.40656,-1.51217"
133,banana,"52.40656,-1.51217"
143,banana,"52.9536,-1.15047"
146,banana,"52.9536,-1.15047"
46,banana,"53.79648,-1.54785"
46,banana,"53.79648,-1.54785"
209,banana,"54.77560,-1.58374"
222,banana,"54.89228,-2.93206"
200,banana,"55.07216,-3.60218"
39,banana,"55.86515,-4.25763"
85,banana,"55.95206,-3.19648"
85,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
87,banana,"55.95206,-3.19648"
97,banana,"55.95206,-3.19648"
195,banana,"56.46913,-2.97489"
201,bananas butter biscuits,"55.07216,-3.60218"
87,bananas vanilla,"55.95206,-3.19648"
106,bangla fish masala,"52.6386,-1.13169"
106,bangladeshi style cinnamon bay leaf,"52.6386,-1.13169"
173,bank holidays,"54.97328,-1.61396"
197,bannermans,"57.47908,-4.22398"
186,banoffee pie,"50.83333,0.13333"
133,banoffee pie,"52.40656,-1.51217"
112,banoffee pie,"52.6386,-1.13169"
201,banoffee pie,"55.07216,-3.60218"
87,banoffee,"55.95206,-3.19648"
61,banquet,"53.41058,-2.97794"
61,banquet,"53.41058,-2.97794"
61,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
63,banquet,"53.41058,-2.97794"
61,banquets,"53.41058,-2.97794"
234,bap childs chips,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
233,bap,"50.15201,-5.06654"
234,bap,"50.15201,-5.06654"
234,bap,"50.15201,-5.06654"
234,bap,"50.15201,-5.06654"
234,bap,"50.15201,-5.06654"
114,bap,"53.00415,-2.18538"
115,bap,"53.00415,-2.18538"
115,bap,"53.00415,-2.18538"
118,bap,"53.00415,-2.18538"
118,bap,"53.00415,-2.18538"
157,bap,"54.58333,-5.93333"
157,bap,"54.58333,-5.93333"
163,bap,"54.58333,-5.93333"
164,bap,"54.58333,-5.93333"
164,bap,"54.58333,-5.93333"
164,bap,"54.58333,-5.93333"
116,baps,"53.00415,-2.18538"
116,baps,"53.00415,-2.18538"
163,baps,"54.58333,-5.93333"
163,baps,"54.58333,-5.93333"
163,baps,"54.58333,-5.93333"
164,baps,"54.58333,-5.93333"
135,bar cornwall,"52.9536,-1.15047"
145,bar cornwall,"52.9536,-1.15047"
98,bar glass bottle,"55.95206,-3.19648"
234,bar,"50.15201,-5.06654"
227,bar,"51.48,-3.18"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
49,bar,"53.79648,-1.54785"
178,bar,"54.90465,-1.38222"
26,bar,"55.86515,-4.25763"
26,bar,"55.86515,-4.25763"
26,bar,"55.86515,-4.25763"
31,bar,"55.86515,-4.25763"
36,bar,"55.86515,-4.25763"
90,bar,"55.95206,-3.19648"
91,bar,"55.95206,-3.19648"
94,bar,"55.95206,-3.19648"
191,bar,"56.46913,-2.97489"
46,barbecue dip,"53.79648,-1.54785"
186,barbecue grill,"50.83333,0.13333"
186,barbecue grill,"50.83333,0.13333"
167,barbecue pizza,"54.97328,-1.61396"
236,barbecue pork duck chicken,"50.71936,-3.53271"
237,barbecue pork,"52.20765,0.13200"
200,barbecue sauce parmesan,"55.07216,-3.60218"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
236,barbecue sauce,"50.71936,-3.53271"
237,barbecue sauce,"52.20765,0.13200"
60,barbecue sauce,"53.41058,-2.97794"
64,barbecue sauce,"53.41058,-2.97794"
224,barbecue sauce,"54.89228,-2.93206"
167,barbecue sauce,"54.97328,-1.61396"
25,barbecue sauce,"55.86515,-4.25763"
157,barbecue tender burger,"54.58333,-5.93333"
236,barbecue,"50.71936,-3.53271"
236,barbecue,"50.71936,-3.53271"
236,barbecue,"50.71936,-3.53271"
236,barbecue,"50.71936,-3.53271"
98,barbecue,"55.95206,-3.19648"
182,bardsleys,"50.83333,0.13333"
150,barents sea,"53.7446,-0.33525"
120,bargain box,"53.00415,-2.18538"
33,bargain box,"55.86515,-4.25763"
33,bargain box,"55.86515,-4.25763"
13,bargain meal,"52.48142,-1.89983"
76,bargain,"53.48095,-2.23743"
198,bari,"55.07216,-3.60218"
198,bari,"55.07216,-3.60218"
227,barley malt extract,"51.48,-3.18"
229,barley risotto mushrooms,"51.48,-3.18"
70,barm cake,"53.48095,-2.23743"
59,barm,"53.41058,-2.97794"
60,barm,"53.41058,-2.97794"
63,barm,"53.41058,-2.97794"
65,barm,"53.48095,-2.23743"
65,barm,"53.48095,-2.23743"
65,barm,"53.48095,-2.23743"
65,barm,"53.48095,-2.23743"
65,barm,"53.48095,-2.23743"
67,barm,"53.48095,-2.23743"
67,barm,"53.48095,-2.23743"
70,barm,"53.48095,-2.23743"
74,barm,"53.48095,-2.23743"
74,barm,"53.48095,-2.23743"
71,barms,"53.48095,-2.23743"
6,barolo,"51.51279,-0.09184"
30,barrhead,"55.86515,-4.25763"
30,barrhead,"55.86515,-4.25763"
33,barrs ml cola,"55.86515,-4.25763"
33,barrs ml ginger beer,"55.86515,-4.25763"
33,barrs ml pineapple,"55.86515,-4.25763"
26,barrs,"55.86515,-4.25763"
26,barrs,"55.86515,-4.25763"
26,barrs,"55.86515,-4.25763"
26,barrs,"55.86515,-4.25763"
26,barrs,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
234,bars,"50.15201,-5.06654"
209,base cheese,"54.77560,-1.58374"
209,base cheese,"54.77560,-1.58374"
24,base chicken pepper spring onion,"52.48142,-1.89983"
154,base mozzarella jalapeno,"54.58333,-5.93333"
154,base mozzarella jalapeno,"54.58333,-5.93333"
154,base mozzarella jalapeno,"54.58333,-5.93333"
154,base mozzarella pepperoni chicken chilli flakes,"54.58333,-5.93333"
154,base mozzarella pepperoni chicken chilli flakes,"54.58333,-5.93333"
154,base mozzarella pepperoni chicken chilli flakes,"54.58333,-5.93333"
154,base mozzarella pepperoni onion garlic,"54.58333,-5.93333"
154,base mozzarella pepperoni onion garlic,"54.58333,-5.93333"
154,base mozzarella pepperoni onion garlic,"54.58333,-5.93333"
154,base mozzarella pepperoni steak meat,"54.58333,-5.93333"
154,base mozzarella pepperoni steak meat,"54.58333,-5.93333"
154,base mozzarella pepperoni steak meat,"54.58333,-5.93333"
154,base mozzarella spicy chicken onion,"54.58333,-5.93333"
154,base mozzarella spicy chicken onion,"54.58333,-5.93333"
154,base mozzarella spicy chicken onion,"54.58333,-5.93333"
221,base size,"54.89228,-2.93206"
154,base taco mince,"54.58333,-5.93333"
154,base taco mince,"54.58333,-5.93333"
154,base taco mince,"54.58333,-5.93333"
134,base,"52.40656,-1.51217"
21,base,"52.48142,-1.89983"
106,base,"52.6386,-1.13169"
113,base,"52.6386,-1.13169"
113,base,"52.6386,-1.13169"
210,base,"54.77560,-1.58374"
210,base,"54.77560,-1.58374"
210,base,"54.77560,-1.58374"
210,base,"54.77560,-1.58374"
210,base,"54.77560,-1.58374"
219,base,"55.45862,-4.62849"
219,base,"55.45862,-4.62849"
219,base,"55.45862,-4.62849"
219,base,"55.45862,-4.62849"
201,basil olive oil garlic,"55.07216,-3.60218"
201,basil sauce,"55.07216,-3.60218"
96,basil sauce,"55.95206,-3.19648"
96,basil sauce,"55.95206,-3.19648"
96,basil sauce,"55.95206,-3.19648"
217,basil,"55.45862,-4.62849"
52,basis,"53.79648,-1.54785"
183,basket chicken,"50.83333,0.13333"
183,basket chips,"50.83333,0.13333"
183,basket chips,"50.83333,0.13333"
183,basket cod,"50.83333,0.13333"
183,basket cod,"50.83333,0.13333"
183,basket diet pepsi,"50.83333,0.13333"
183,basket tartar sauce sachet,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
183,basket,"50.83333,0.13333"
186,basket,"50.83333,0.13333"
186,basket,"50.83333,0.13333"
101,basket,"51.48,-3.18"
237,basket,"52.20765,0.13200"
13,basket,"52.48142,-1.89983"
17,basket,"52.48142,-1.89983"
24,basket,"52.48142,-1.89983"
239,basket,"52.63220,1.28925"
137,basket,"52.9536,-1.15047"
139,basket,"52.9536,-1.15047"
140,basket,"52.9536,-1.15047"
141,basket,"52.9536,-1.15047"
144,basket,"52.9536,-1.15047"
146,basket,"52.9536,-1.15047"
117,basket,"53.00415,-2.18538"
118,basket,"53.00415,-2.18538"
65,basket,"53.48095,-2.23743"
65,basket,"53.48095,-2.23743"
75,basket,"53.48095,-2.23743"
76,basket,"53.48095,-2.23743"
123,basket,"53.79391,-1.75206"
125,basket,"53.79391,-1.75206"
127,basket,"53.79391,-1.75206"
50,basket,"53.79648,-1.54785"
203,basket,"54.57309,-1.23258"
207,basket,"54.77560,-1.58374"
221,basket,"54.89228,-2.93206"
222,basket,"54.89228,-2.93206"
223,basket,"54.89228,-2.93206"
165,basket,"54.97328,-1.61396"
168,basket,"54.97328,-1.61396"
175,basket,"54.97328,-1.61396"
200,basket,"55.07216,-3.60218"
201,basket,"55.07216,-3.60218"
98,basket,"55.95206,-3.19648"
98,basket,"55.95206,-3.19648"
190,basket,"56.46913,-2.97489"
193,basket,"56.46913,-2.97489"
194,basket,"56.46913,-2.97489"
195,basket,"56.46913,-2.97489"
187,basket,"57.14369,-2.09814"
196,basket,"57.47908,-4.22398"
59,basmati rice salad,"53.41058,-2.97794"
143,bass,"52.9536,-1.15047"
130,batch,"52.40656,-1.51217"
130,batch,"52.40656,-1.51217"
133,batch,"52.40656,-1.51217"
134,batch,"52.40656,-1.51217"
134,batch,"52.40656,-1.51217"
134,batch,"52.40656,-1.51217"
59,batch,"53.41058,-2.97794"
134,batches,"52.40656,-1.51217"
129,batter beef burger,"52.40656,-1.51217"
124,batter celiac,"53.79391,-1.75206"
232,batter choices,"50.15201,-5.06654"
118,batter cod,"53.00415,-2.18538"
118,batter cod,"53.00415,-2.18538"
118,batter cod,"53.00415,-2.18538"
118,batter haddock,"53.00415,-2.18538"
118,batter haddock,"53.00415,-2.18538"
118,batter haddock,"53.00415,-2.18538"
201,batter supper,"55.07216,-3.60218"
28,batter supper,"55.86515,-4.25763"
232,batter,"50.15201,-5.06654"
230,batter,"50.37771,-4.14082"
230,batter,"50.37771,-4.14082"
236,batter,"50.71936,-3.53271"
236,batter,"50.71936,-3.53271"
236,batter,"50.71936,-3.53271"
236,batter,"50.71936,-3.53271"
186,batter,"50.83333,0.13333"
186,batter,"50.83333,0.13333"
186,batter,"50.83333,0.13333"
186,batter,"50.83333,0.13333"
100,batter,"51.48,-3.18"
100,batter,"51.48,-3.18"
100,batter,"51.48,-3.18"
100,batter,"51.48,-3.18"
100,batter,"51.48,-3.18"
100,batter,"51.48,-3.18"
103,batter,"51.48,-3.18"
104,batter,"51.48,-3.18"
227,batter,"51.48,-3.18"
227,batter,"51.48,-3.18"
227,batter,"51.48,-3.18"
227,batter,"51.48,-3.18"
227,batter,"51.48,-3.18"
229,batter,"51.48,-3.18"
229,batter,"51.48,-3.18"
229,batter,"51.48,-3.18"
229,batter,"51.48,-3.18"
10,batter,"51.51279,-0.09184"
11,batter,"51.51279,-0.09184"
11,batter,"51.51279,-0.09184"
2,batter,"51.51279,-0.09184"
2,batter,"51.51279,-0.09184"
2,batter,"51.51279,-0.09184"
2,batter,"51.51279,-0.09184"
3,batter,"51.51279,-0.09184"
3,batter,"51.51279,-0.09184"
5,batter,"51.51279,-0.09184"
7,batter,"51.51279,-0.09184"
9,batter,"51.51279,-0.09184"
133,batter,"52.40656,-1.51217"
133,batter,"52.40656,-1.51217"
107,batter,"52.6386,-1.13169"
113,batter,"52.6386,-1.13169"
141,batter,"52.9536,-1.15047"
146,batter,"52.9536,-1.15047"
146,batter,"52.9536,-1.15047"
146,batter,"52.9536,-1.15047"
116,batter,"53.00415,-2.18538"
118,batter,"53.00415,-2.18538"
118,batter,"53.00415,-2.18538"
81,batter,"53.38297,-1.4659"
60,batter,"53.41058,-2.97794"
61,batter,"53.41058,-2.97794"
61,batter,"53.41058,-2.97794"
65,batter,"53.48095,-2.23743"
75,batter,"53.48095,-2.23743"
150,batter,"53.7446,-0.33525"
152,batter,"53.7446,-0.33525"
121,batter,"53.79391,-1.75206"
124,batter,"53.79391,-1.75206"
124,batter,"53.79391,-1.75206"
124,batter,"53.79391,-1.75206"
126,batter,"53.79391,-1.75206"
126,batter,"53.79391,-1.75206"
126,batter,"53.79391,-1.75206"
52,batter,"53.79648,-1.54785"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
157,batter,"54.58333,-5.93333"
206,batter,"54.77560,-1.58374"
206,batter,"54.77560,-1.58374"
178,batter,"54.90465,-1.38222"
178,batter,"54.90465,-1.38222"
174,batter,"54.97328,-1.61396"
201,batter,"55.07216,-3.60218"
201,batter,"55.07216,-3.60218"
201,batter,"55.07216,-3.60218"
219,batter,"55.45862,-4.62849"
26,batter,"55.86515,-4.25763"
26,batter,"55.86515,-4.25763"
26,batter,"55.86515,-4.25763"
26,batter,"55.86515,-4.25763"
28,batter,"55.86515,-4.25763"
28,batter,"55.86515,-4.25763"
28,batter,"55.86515,-4.25763"
28,batter,"55.86515,-4.25763"
28,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
29,batter,"55.86515,-4.25763"
30,batter,"55.86515,-4.25763"
30,batter,"55.86515,-4.25763"
36,batter,"55.86515,-4.25763"
36,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
37,batter,"55.86515,-4.25763"
85,batter,"55.95206,-3.19648"
87,batter,"55.95206,-3.19648"
87,batter,"55.95206,-3.19648"
91,batter,"55.95206,-3.19648"
94,batter,"55.95206,-3.19648"
98,batter,"55.95206,-3.19648"
98,batter,"55.95206,-3.19648"
98,batter,"55.95206,-3.19648"
192,batter,"56.46913,-2.97489"
192,batter,"56.46913,-2.97489"
192,batter,"56.46913,-2.97489"
193,batter,"56.46913,-2.97489"
193,batter,"56.46913,-2.97489"
187,batter,"57.14369,-2.09814"
187,batter,"57.14369,-2.09814"
187,batter,"57.14369,-2.09814"
182,batterbeefburgerbeefburger,"50.83333,0.13333"
232,bay,"50.15201,-5.06654"
51,bbq base cheese chicken,"53.79648,-1.54785"
51,bbq base cheese chicken,"53.79648,-1.54785"
51,bbq base cheese chicken,"53.79648,-1.54785"
51,bbq base cheese chicken,"53.79648,-1.54785"
51,bbq base cheese chicken,"53.79648,-1.54785"
51,bbq base cheese chicken,"53.79648,-1.54785"
175,bbq base cheese,"54.97328,-1.61396"
200,bbq base chicken bacon,"55.07216,-3.60218"
154,bbq base chicken doner meat steak,"54.58333,-5.93333"
154,bbq base chicken doner meat steak,"54.58333,-5.93333"
154,bbq base chicken doner meat steak,"54.58333,-5.93333"
221,bbq base chicken mozzarella cheese,"54.89228,-2.93206"
16,bbq base chicken peppers onion,"52.48142,-1.89983"
16,bbq base chicken peppers onion,"52.48142,-1.89983"
16,bbq base chicken peppers onion,"52.48142,-1.89983"
17,bbq base chicken pineapple,"52.48142,-1.89983"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
111,bbq base chicken,"52.6386,-1.13169"
146,bbq base chicken,"52.9536,-1.15047"
39,bbq base chicken,"55.86515,-4.25763"
39,bbq base chicken,"55.86515,-4.25763"
39,bbq base chicken,"55.86515,-4.25763"
93,bbq base giardino,"55.95206,-3.19648"
93,bbq base giardino,"55.95206,-3.19648"
93,bbq base giardino,"55.95206,-3.19648"
93,bbq base ham bacon peppers,"55.95206,-3.19648"
93,bbq base ham bacon peppers,"55.95206,-3.19648"
93,bbq base ham bacon peppers,"55.95206,-3.19648"
154,bbq base mozzarella chicken bacon,"54.58333,-5.93333"
154,bbq base mozzarella chicken bacon,"54.58333,-5.93333"
154,bbq base mozzarella chicken bacon,"54.58333,-5.93333"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
20,bbq base sauce chicken,"52.48142,-1.89983"
